,BTC-USD,^GSPC,^VIX,DX-Y.NYB,US10Y,BREAKEVEN,BTC_ret,SPX_ret
2024-05-10,60792.77734375,5222.68017578125,12.550000190734863,105.30999755859375,4.5,2.34,-0.035799920573900024,0.001649398844549843
2024-05-13,62901.44921875,5221.419921875,13.600000381469727,105.22000122070312,4.48,2.33,0.034686223711685615,-0.00024130405535727206
2024-05-14,61552.7890625,5246.68017578125,13.420000076293945,105.01000213623047,4.45,2.33,-0.02144084393922019,0.004837813139759728
2024-05-15,66267.4921875,5308.14990234375,12.449999809265137,104.3499984741211,4.36,2.31,0.07659609250545496,0.011715927882596233
2024-05-16,65231.58203125,5297.10009765625,12.420000076293945,104.45999908447266,4.38,2.31,-0.01563225228621834,-0.0020816677921287052
2024-05-17,67051.875,5303.27001953125,11.989999771118164,104.44999694824219,4.42,2.32,0.02790508695432159,0.0011647735102702228
2024-05-20,71448.1953125,5308.1298828125,12.149999618530273,104.56999969482422,4.44,2.33,0.06556595639570117,0.0009163899374069473
2024-05-21,70136.53125,5321.41015625,11.859999656677246,104.66000366210938,4.41,2.32,-0.018358253231772315,0.002501874243978186
2024-05-22,69122.3359375,5307.009765625,12.289999961853027,104.94000244140625,4.43,2.33,-0.01446030042296964,-0.002706123039226127
2024-05-23,67929.5625,5267.83984375,12.770000457763672,105.11000061035156,4.47,2.3,-0.017255976976508713,-0.0073807894850155265
2024-05-24,68526.1015625,5304.72021484375,11.930000305175781,104.72000122070312,4.46,2.32,0.008781729788116976,0.0070010425881694704
2024-05-27,69394.5546875,5304.72021484375,11.930000305175781,104.72000122070312,4.46,2.32,0.012673318709191639,0.0
2024-05-28,68296.21875,5306.0400390625,12.920000076293945,104.61000061035156,4.54,2.34,-0.015827408107827234,0.0002488018529340774
2024-05-29,67578.09375,5266.9501953125,14.279999732971191,105.0999984741211,4.61,2.36,-0.01051485738366742,-0.007367046509680453
2024-05-30,68364.9921875,5235.47998046875,14.470000267028809,104.72000122070312,4.55,2.36,0.011644282841286824,-0.005975035585443322
2024-05-31,67491.4140625,5277.509765625,12.920000076293945,104.66999816894531,4.51,2.35,-0.012778150001159894,0.00802787620486467
2024-06-03,68804.78125,5283.39990234375,13.109999656677246,104.13999938964844,4.41,2.33,0.01945976693100193,0.0011160825806737495
2024-06-04,70567.765625,5291.33984375,13.15999984741211,104.11000061035156,4.33,2.31,0.025622992224831664,0.0015028090913065117
2024-06-05,71082.8203125,5354.02978515625,12.630000114440918,104.2699966430664,4.29,2.3,0.007298724608017615,0.011847649793331305
2024-06-06,70757.1640625,5352.9599609375,12.579999923706055,104.0999984741211,4.28,2.28,-0.004581363662391591,-0.00019981663563317653
2024-06-07,69342.5859375,5346.990234375,12.220000267028809,104.88999938964844,4.43,2.3,-0.01999201273457618,-0.0011152197300303701
2024-06-10,69512.28125,5360.7900390625,12.739999771118164,105.1500015258789,4.47,2.31,0.0024472019640708886,0.0025808546645145203
2024-06-11,67332.03125,5375.31982421875,12.850000381469727,105.2300033569336,4.39,2.27,-0.03136496113771259,0.0027103813151374556
2024-06-12,68241.1875,5421.02978515625,12.039999961853027,104.6500015258789,4.31,2.22,0.013502581655740586,0.008503672791998707
2024-06-13,66756.3984375,5433.740234375,11.9399995803833,105.19999694824219,4.24,2.21,-0.021757960505889518,0.0023446558536817097
2024-06-14,66011.09375,5431.60009765625,12.65999984741211,105.55000305175781,4.2,2.17,-0.011164543099157487,-0.000393860697500914
2024-06-17,66490.296875,5473.22998046875,12.75,105.31999969482422,4.28,2.22,0.007259433191864062,0.007664386564552705
2024-06-18,65140.74609375,5487.02978515625,12.300000190734863,105.26000213623047,4.22,2.21,-0.02029695827328193,0.0025213273947457537
2024-06-19,64960.296875,5487.02978515625,12.300000190734863,105.26000213623047,4.22,2.21,-0.0027701435671353414,0.0
2024-06-20,64828.65625,5473.169921875,13.279999732971191,105.58999633789062,4.25,2.25,-0.00202647819256907,-0.0025259318472709014
2024-06-21,64096.19921875,5464.6201171875,13.199999809265137,105.80000305175781,4.25,2.23,-0.011298352821403679,-0.001562130321101196
2024-06-24,60277.4140625,5447.8701171875,13.329999923706055,105.47000122070312,4.25,2.22,-0.05957896416318076,-0.003065171894990004
2024-06-25,61804.640625,5469.2998046875,12.84000015258789,105.61000061035156,4.23,2.22,0.025336630415439876,0.003933590015736899
2024-06-26,60811.27734375,5477.89990234375,12.550000190734863,106.05000305175781,4.32,2.26,-0.016072632592061153,0.0015724312002203256
2024-06-27,61604.80078125,5482.8701171875,12.239999771118164,105.91000366210938,4.29,2.26,0.013048951973404943,0.0009073212238914774
2024-06-28,60320.13671875,5460.47998046875,12.4399995803833,105.87000274658203,4.36,2.28,-0.020853310881755127,-0.004083652583445674
2024-07-01,62851.98046875,5475.08984375,12.220000267028809,105.9000015258789,4.48,2.32,0.04197344183427543,0.0026755639309195
2024-07-02,62029.015625,5509.009765625,12.029999732971191,105.72000122070312,4.43,2.3,-0.013093697885290578,0.006195317856513505
2024-07-03,60173.921875,5537.02001953125,12.09000015258789,105.4000015258789,4.36,2.27,-0.02990687070088416,0.005084444409779065
2024-07-04,56977.703125,5537.02001953125,12.09000015258789,105.4000015258789,4.36,2.27,-0.05311634426354228,0.0
2024-07-05,56662.375,5567.18994140625,12.479999542236328,104.87999725341797,4.28,2.28,-0.005534237213954074,0.005448765178485582
2024-07-08,56705.09765625,5572.85009765625,12.369999885559082,105.01000213623047,4.28,2.27,0.0007539863313177353,0.0010166989647510949
2024-07-09,58009.2265625,5576.97998046875,12.510000228881836,105.12000274658203,4.3,2.26,0.02299844211812685,0.0007410719362856977
2024-07-10,57742.49609375,5633.91015625,12.850000381469727,105.05000305175781,4.28,2.27,-0.004598069730556098,0.010208065293514812
2024-07-11,57344.9140625,5584.5400390625,12.920000076293945,104.44000244140625,4.2,2.25,-0.006885432015347748,-0.008763028841120457
2024-07-12,57899.46484375,5615.35009765625,12.460000038146973,104.08999633789062,4.18,2.24,0.009670444019596935,0.0055170270744306915
2024-07-15,64870.15234375,5631.22021484375,13.119999885559082,104.19000244140625,4.23,2.27,0.12039295214232815,0.0028262026252154904
2024-07-16,65097.1484375,5667.2001953125,13.1899995803833,104.2699966430664,4.17,2.26,0.003499237870556282,0.006389375498743188
2024-07-17,64118.79296875,5588.27001953125,14.479999542236328,103.75,4.16,2.26,-0.01502916014346345,-0.013927543241993745
2024-07-18,63974.06640625,5544.58984375,15.930000305175781,104.16999816894531,4.2,2.31,-0.0022571629283560934,-0.007816403936922511
2024-07-19,66710.15625,5505.0,16.520000457763672,104.4000015258789,4.25,2.32,0.042768734230136385,-0.007140265531926926
2024-07-22,67585.25,5564.41015625,14.90999984741211,104.30999755859375,4.26,2.3,0.013117848903254625,0.01079203564940956
2024-07-23,65927.671875,5555.740234375,14.720000267028809,104.44999694824219,4.25,2.29,-0.02452573786440093,-0.001558102589770738
2024-07-24,65372.1328125,5427.1298828125,18.040000915527344,104.38999938964844,4.28,2.28,-0.008426492953570563,-0.02314909375473495
2024-07-25,65777.2265625,5399.22021484375,18.459999084472656,104.36000061035156,4.27,2.28,0.00619673448871394,-0.005142620237842288
2024-07-26,67912.0625,5459.10009765625,16.389999389648438,104.31999969482422,4.2,2.27,0.032455548053117234,0.011090468702846357
2024-07-29,66819.9140625,5463.5400390625,16.600000381469727,104.55999755859375,4.17,2.25,-0.016081803398328542,0.0008133101292933098
2024-07-30,66201.015625,5436.43994140625,17.690000534057617,104.55000305175781,4.15,2.25,-0.009262185475442442,-0.004960171878030217
2024-07-31,64619.25,5522.2998046875,16.360000610351562,104.0999984741211,4.09,2.24,-0.023893373992326827,0.0157933986591674
2024-08-01,65357.5,5446.68017578125,18.59000015258789,104.41999816894531,3.99,2.2,0.011424614182306447,-0.013693502993456064
2024-08-02,61415.06640625,5346.56005859375,23.389999389648438,103.20999908447266,3.8,2.04,-0.06032105869640059,-0.018381860868696753
2024-08-05,53991.45703125,5186.330078125,38.56999969482422,102.69000244140625,3.78,2.07,-0.1208760294403024,-0.02996879838863975
2024-08-06,56034.31640625,5240.02978515625,27.709999084472656,102.97000122070312,3.9,2.12,0.03783671505322772,0.010354085880061037
2024-08-07,55027.4609375,5199.5,27.850000381469727,103.19999694824219,3.96,2.11,-0.017968550940289485,-0.007734647858502863
2024-08-08,61710.13671875,5319.31005859375,23.790000915527344,103.20999908447266,3.99,2.12,0.12144256099404904,0.023042611519136447
2024-08-09,60880.11328125,5344.16015625,20.3700008392334,103.13999938964844,3.94,2.1,-0.013450358103773374,0.004671676849538509
2024-08-12,59354.515625,5344.39013671875,20.709999084472656,103.13999938964844,3.9,2.11,-0.025059047594115702,4.303397765514916e-05
2024-08-13,60609.56640625,5434.43017578125,18.1200008392334,102.55999755859375,3.85,2.09,0.021144992390795814,0.016847579753558328
2024-08-14,58737.26953125,5455.2099609375,16.190000534057617,102.56999969482422,3.83,2.06,-0.0308911115194338,0.0038237284285767004
2024-08-15,57560.09765625,5543.22021484375,15.229999542236328,102.9800033569336,3.92,2.12,-0.020041310813293967,0.016133247764330783
2024-08-16,58894.10546875,5554.25,14.800000190734863,102.45999908447266,3.89,2.08,0.023175912946963972,0.001989779357261412
2024-08-19,59493.453125,5608.25,14.649999618530273,101.88999938964844,3.86,2.07,0.010176700222877422,0.009722284736913167
2024-08-20,59012.79296875,5597.1201171875,15.880000114440918,101.44000244140625,3.82,2.07,-0.008079210921579816,-0.0019845553982971165
2024-08-21,61175.19140625,5620.85009765625,16.270000457763672,101.04000091552734,3.79,2.07,0.03664287570061453,0.004239676828782013
2024-08-22,60381.9140625,5570.64013671875,17.549999237060547,101.51000213623047,3.86,2.1,-0.012967304646127387,-0.008932805548120926
2024-08-23,64094.35546875,5634.60986328125,15.859999656677246,100.72000122070312,3.81,2.13,0.061482671821355916,0.01148337085011919
2024-08-26,62880.66015625,5616.83984375,16.149999618530273,100.8499984741211,3.82,2.15,-0.018936071727747583,-0.0031537266931381813
2024-08-27,59504.1328125,5625.7998046875,15.430000305175781,100.55000305175781,3.83,2.15,-0.05369739018896724,0.0015951960865450143
2024-08-28,59027.625,5592.18017578125,17.110000610351562,101.08999633789062,3.84,2.15,-0.00800797843742207,-0.00597597320797616
2024-08-29,59388.1796875,5591.9599609375,15.649999618530273,101.33999633789062,3.87,2.16,0.006108236397788236,-3.937906806072977e-05
2024-08-30,59119.4765625,5648.39990234375,15.0,101.69999694824219,3.91,2.15,-0.004524521990973862,0.010093051774424433
2024-09-02,59112.48046875,5648.39990234375,15.0,101.69999694824219,3.91,2.15,-0.00011833822213569434,0.0
2024-09-03,57431.0234375,5528.93017578125,20.719999313354492,101.83000183105469,3.84,2.11,-0.02844504270361159,-0.02115107439771169
2024-09-04,57971.5390625,5520.06982421875,21.31999969482422,101.36000061035156,3.77,2.07,0.00941156177702851,-0.0016025435809103872
2024-09-05,56160.48828125,5503.41015625,19.899999618530273,101.11000061035156,3.73,2.03,-0.031240343288065575,-0.003018017615584734
2024-09-06,53948.75390625,5408.419921875,22.3799991607666,101.18000030517578,3.72,2.03,-0.03938239218868078,-0.01726024985928465
2024-09-09,57019.53515625,5471.0498046875,19.450000762939453,101.55000305175781,3.7,2.04,0.05692033694302334,0.0115800702824842
2024-09-10,57648.7109375,5495.52001953125,19.079999923706055,101.62999725341797,3.65,2.02,0.011034389872275785,0.004472672652839682
2024-09-11,57343.171875,5554.1298828125,17.690000534057617,101.68000030517578,3.65,2.04,-0.005300015516934153,0.010665025888896507
2024-09-12,58127.01171875,5595.759765625,17.06999969482422,101.37000274658203,3.68,2.05,0.013669279499548104,0.007495302358939249
2024-09-13,60571.30078125,5626.02001953125,16.559999465942383,101.11000061035156,3.66,2.08,0.04205082955798245,0.005407711405364557
2024-09-16,58192.5078125,5633.08984375,17.139999389648438,100.76000213623047,3.63,2.09,-0.039272608282607036,0.0012566297656613212
2024-09-17,60308.5390625,5634.580078125,17.610000610351562,100.88999938964844,3.65,2.12,0.0363626062794542,0.00026455008109871336
2024-09-18,61649.6796875,5618.259765625,18.229999542236328,100.5999984741211,3.7,2.12,0.02223798894564699,-0.002896455862498093
2024-09-19,62940.45703125,5713.64013671875,16.329999923706055,100.61000061035156,3.73,2.17,0.020937291974474137,0.01697685316676334
2024-09-20,63192.9765625,5702.5498046875,16.149999618530273,100.72000122070312,3.73,2.15,0.004012038411551844,-0.0019410273951238066
2024-09-23,63329.80078125,5718.56982421875,15.890000343322754,100.91999816894531,3.75,2.17,0.0021651807873723783,0.0028092730585327352
2024-09-24,64301.96875,5732.93017578125,15.390000343322754,100.37000274658203,3.74,2.19,0.01535087678718594,0.0025111788443470395
2024-09-25,63143.14453125,5722.259765625,15.40999984741211,100.91999816894531,3.79,2.18,-0.018021597802944433,-0.0018612489301417234
2024-09-26,65181.01953125,5745.3701171875,15.369999885559082,100.55999755859375,3.79,2.16,0.032273891570151925,0.00403867571712313
2024-09-27,65790.6640625,5738.169921875,16.959999084472656,100.41999816894531,3.75,2.15,0.00935309904070647,-0.0012532169669905446
2024-09-30,63329.5,5762.47998046875,16.729999542236328,100.77999877929688,3.81,2.18,-0.03740901688060083,0.004236552581176722
2024-10-01,60837.0078125,5708.75,19.260000228881836,101.19000244140625,3.74,2.19,-0.039357521968434894,-0.009324107094664358
2024-10-02,60632.78515625,5709.5400390625,18.899999618530273,101.68000030517578,3.79,2.21,-0.0033568819965540397,0.00013839090212397487
2024-10-03,60759.40234375,5699.93994140625,20.489999771118164,101.98999786376953,3.85,2.21,0.0020882627636797935,-0.001681413492255035
2024-10-04,62067.4765625,5751.06982421875,19.209999084472656,102.5199966430664,3.98,2.23,0.021528753876634443,0.008970249395274354
2024-10-07,62236.66015625,5695.93994140625,22.639999389648438,102.54000091552734,4.03,2.27,0.002725801065549094,-0.009586022165882668
2024-10-08,62131.96875,5751.1298828125,21.420000076293945,102.55000305175781,4.04,2.27,-0.001682150134457161,0.009689347495581924
2024-10-09,60582.1015625,5792.0400390625,20.860000610351562,102.93000030517578,4.06,2.29,-0.024944762232405493,0.007113411987488272
2024-10-10,60274.5,5780.0498046875,20.93000030517578,102.98999786376953,4.09,2.33,-0.005077433013489285,-0.002070122839989974
2024-10-11,62445.08984375,5815.02978515625,20.459999084472656,102.88999938964844,4.08,2.33,0.036011743668549645,0.006051847587953629
2024-10-14,66046.125,5859.85009765625,19.700000762939453,103.30000305175781,4.08,2.33,0.057667226762912804,0.0077076668832223305
2024-10-15,67041.109375,5815.259765625,20.639999389648438,103.26000213623047,4.03,2.28,0.015064992457922477,-0.007609466332438197
2024-10-16,67612.71875,5842.47021484375,19.579999923706055,103.58999633789062,4.02,2.27,0.008526251733136592,0.004679145956573816
2024-10-17,67399.8359375,5841.47021484375,19.110000610351562,103.83000183105469,4.09,2.3,-0.0031485616380424464,-0.00017116047891174713
2024-10-18,68418.7890625,5864.669921875,18.030000686645508,103.48999786376953,4.08,2.31,0.015118035686984221,0.00397155273894878
2024-10-21,67367.8515625,5853.97998046875,18.3700008392334,104.01000213623047,4.19,2.31,-0.015360363935116972,-0.0018227694906369774
2024-10-22,67361.40625,5851.2001953125,18.200000762939453,104.08000183105469,4.2,2.33,-9.567341618454961e-05,-0.0004748538883844189
2024-10-23,66432.1953125,5797.419921875,19.239999771118164,104.43000030517578,4.24,2.31,-0.01379441121005398,-0.009191323428069387
2024-10-24,68161.0546875,5809.85986328125,19.079999923706055,104.05999755859375,4.21,2.3,0.02602442034118191,0.002145772011323821
2024-10-25,66642.4140625,5808.1201171875,20.329999923706055,104.26000213623047,4.25,2.29,-0.022280180844656217,-0.00029944716993013376
2024-10-28,69907.7578125,5823.52001953125,19.799999237060547,104.31999969482422,4.28,2.29,0.04899798117963772,0.0026514435020339455
2024-10-29,72720.4921875,5832.919921875,19.34000015258789,104.27999877929688,4.28,2.3,0.04023493905417541,0.001614127248163344
2024-10-30,72339.5390625,5813.669921875,20.350000381469727,103.98999786376953,4.29,2.34,-0.005238593875544262,-0.003300233889343751
2024-10-31,70215.1875,5705.4501953125,23.15999984741211,103.9800033569336,4.28,2.33,-0.029366396164960396,-0.018614700871699585
2024-11-01,69482.46875,5728.7998046875,21.8799991607666,104.27999877929688,4.37,2.33,-0.010435331387529279,0.004092509543626166
2024-11-04,67811.5078125,5712.68994140625,21.979999542236328,103.88999938964844,4.31,2.28,-0.024048669650932664,-0.002812083478299976
2024-11-05,69359.5625,5782.759765625,20.489999771118164,103.41999816894531,4.26,2.27,0.02282879023690776,0.012265644545291332
2024-11-06,75639.078125,5929.0400390625,16.270000457763672,105.08999633789062,4.42,2.38,0.09053568676993895,0.025295927786425976
2024-11-07,75904.859375,5973.10009765625,15.199999809265137,104.51000213623047,4.31,2.33,0.003513808689745934,0.007431229727488331
2024-11-08,76545.4765625,5995.5400390625,14.9399995803833,105.0,4.3,2.35,0.008439738809541852,0.0037568333092317108
2024-11-11,88701.484375,6001.35009765625,14.970000267028809,105.54000091552734,4.3,2.35,0.15880765733523816,0.0009690634297987444
2024-11-12,87955.8125,5983.990234375,14.710000038146973,106.0199966430664,4.43,2.35,-0.008406532091926988,-0.00289265965137242
2024-11-13,90584.1640625,5985.3798828125,14.020000457763672,106.4800033569336,4.44,2.35,0.029882636380625716,0.00023222772482434095
2024-11-14,87250.4296875,5949.169921875,14.3100004196167,106.66999816894531,4.43,2.33,-0.03680261786927608,-0.006049734794859041
2024-11-15,91066.0078125,5870.6201171875,16.139999389648438,106.69000244140625,4.43,2.33,0.04373133907381366,-0.013203489851361216
2024-11-18,90542.640625,5893.6201171875,15.579999923706055,106.27999877929688,4.42,2.34,-0.0057471190411420014,0.003917814394541086
2024-11-19,92343.7890625,5916.97998046875,16.350000381469727,106.20999908447266,4.39,2.34,0.019892819836786257,0.003963584828470035
2024-11-20,94339.4921875,5917.10986328125,17.15999984741211,106.68000030517578,4.41,2.35,0.02161166598491282,2.195086225209586e-05
2024-11-21,98504.7265625,5948.7099609375,16.8700008392334,106.97000122070312,4.43,2.34,0.044151545428309014,0.0053404615405816536
2024-11-22,98997.6640625,5969.33984375,15.239999771118164,107.48999786376953,4.41,2.34,0.005004201495724558,0.003467959094991535
2024-11-25,93102.296875,5987.3701171875,14.600000381469727,106.81999969482422,4.27,2.29,-0.05955056862531716,0.003020480305938378
2024-11-26,91985.3203125,6021.6298828125,14.100000381469727,107.01000213623047,4.3,2.28,-0.011997304040733403,0.005722005647630368
2024-11-27,95962.53125,5998.740234375,14.100000381469727,106.08000183105469,4.25,2.26,0.04323745271515378,-0.003801238017440034
2024-11-28,95652.46875,5998.740234375,14.100000381469727,106.08000183105469,4.25,2.26,-0.0032310787967048116,0.0
2024-11-29,97461.5234375,6032.3798828125,13.510000228881836,105.73999786376953,4.18,2.26,0.018912786163713058,0.005607785488815242
2024-12-02,95865.3046875,6047.14990234375,13.34000015258789,106.44999694824219,4.19,2.26,-0.016377937607589543,0.0024484564662998753
2024-12-03,96002.1640625,6049.8798828125,13.300000190734863,106.37000274658203,4.23,2.28,0.0014276215513644441,0.0004514491145146682
2024-12-04,98768.53125,6086.490234375,13.449999809265137,106.33999633789062,4.19,2.29,0.02881567529768403,0.006051417924264779
2024-12-05,96593.5703125,6075.10986328125,13.539999961853027,105.70999908447266,4.17,2.25,-0.022020788503929523,-0.0018697756269248078
2024-12-06,99920.7109375,6090.27001953125,12.770000457763672,105.97000122070312,4.15,2.24,0.03444474217316973,0.0024954538421815275
2024-12-09,97432.71875,6052.85009765625,14.1899995803833,106.1500015258789,4.2,2.27,-0.024899664585615544,-0.006144213927296471
2024-12-10,96675.4296875,6034.91015625,14.180000305175781,106.4000015258789,4.22,2.29,-0.007772430783165474,-0.002963883313944371
2024-12-11,101173.03125,6084.18994140625,13.579999923706055,106.70999908447266,4.26,2.3,0.04652269534294651,0.008165786048233592
2024-12-12,100043.0,6051.25,13.920000076293945,106.95999908447266,4.32,2.32,-0.011169293200355757,-0.005414022527810203
2024-12-13,101459.2578125,6051.08984375,13.8100004196167,107.0,4.4,2.33,0.014156490833941326,-2.6466639124200775e-05
2024-12-16,106029.71875,6074.080078125,14.6899995803833,106.86000061035156,4.39,2.32,0.045047253804540555,0.0037993543260221863
2024-12-17,106140.6015625,6050.60986328125,15.869999885559082,106.95999908447266,4.4,2.31,0.001045771070669721,-0.003863994965801476
2024-12-18,100041.5390625,5872.16015625,27.6200008392334,108.02999877929688,4.5,2.32,-0.057462106019896764,-0.02949284635160343
2024-12-19,97490.953125,5867.080078125,24.09000015258789,108.41000366210938,4.57,2.29,-0.025495268879325628,-0.0008651123249070469
2024-12-20,97755.9296875,5930.85009765625,18.360000610351562,107.62000274658203,4.52,2.29,0.002717960528709318,0.010869123768910471
2024-12-23,94686.2421875,5974.06982421875,16.780000686645508,108.04000091552734,4.59,2.32,-0.031401547812117236,0.007287273468533639
2024-12-24,98676.09375,6040.0400390625,14.270000457763672,108.26000213623047,4.59,2.35,0.04213760595334648,0.01104275925539211
2024-12-25,99299.1953125,6040.0400390625,14.270000457763672,108.26000213623047,4.59,2.35,0.0063146152104343045,0.0
2024-12-26,95795.515625,6037.58984375,14.729999542236328,108.12999725341797,4.58,2.35,-0.03528406928650052,-0.00040565878647391695
2024-12-27,94164.859375,5970.83984375,15.949999809265137,108.0,4.62,2.34,-0.017022260795415023,-0.011055736101235558
2024-12-30,92643.2109375,5906.93994140625,17.399999618530273,108.12999725341797,4.55,2.31,-0.01615940859041931,-0.010701995701766776
2024-12-31,93429.203125,5881.6298828125,17.350000381469727,108.48999786376953,4.58,2.34,0.008484077565384274,-0.004284800394927402
2025-01-01,94419.7578125,5881.6298828125,17.350000381469727,108.48999786376953,4.58,2.34,0.010602195613021781,0.0
2025-01-02,96886.875,5868.5498046875,17.93000030517578,109.38999938964844,4.57,2.34,0.026129247147606893,-0.0022238866412221947
2025-01-03,98107.4296875,5942.47021484375,16.1299991607666,108.94999694824219,4.6,2.34,0.012597729955682757,0.01259602672149196
2025-01-06,102078.0859375,5975.3798828125,16.040000915527344,108.26000213623047,4.62,2.34,0.040472533656703336,0.005538045085450305
2025-01-07,96922.703125,5909.02978515625,17.81999969482422,108.54000091552734,4.67,2.38,-0.05050430525956884,-0.01110391288210788
2025-01-08,95043.5234375,5918.25,17.700000762939453,109.08999633789062,4.67,2.4,-0.019388436629511285,0.001560360190925314
2025-01-09,92484.0390625,5918.25,17.700000762939453,109.18000030517578,4.68,2.39,-0.026929603222076492,0.0
2025-01-10,94701.453125,5827.0400390625,19.540000915527344,109.6500015258789,4.77,2.43,0.023976181025154863,-0.01541164380306681
2025-01-13,94516.5234375,5836.22021484375,19.190000534057617,109.95999908447266,4.79,2.45,-0.0019527650463389001,0.0015754440882007614
2025-01-14,96534.046875,5842.91015625,18.709999084472656,109.2699966430664,4.78,2.44,0.021345722040169157,0.0011462798112440442
2025-01-15,100504.4921875,5949.91015625,16.1200008392334,109.08999633789062,4.66,2.42,0.041129999632577796,0.018312792279639112
2025-01-16,99756.90625,5937.33984375,16.600000381469727,108.95999908447266,4.61,2.42,-0.0074383335632930425,-0.0021126894641922966
2025-01-17,104462.0390625,5996.66015625,15.970000267028809,109.3499984741211,4.61,2.41,0.04716598568833419,0.009991058969353706
2025-01-20,102016.6640625,5996.66015625,15.970000267028809,109.3499984741211,4.61,2.41,-0.02340922139703705,0.0
2025-01-21,106146.265625,6049.240234375,15.0600004196167,108.05999755859375,4.57,2.38,0.040479676535688514,0.008768227105582893
2025-01-22,103653.0703125,6086.3701171875,15.100000381469727,108.16999816894531,4.6,2.4,-0.023488299826845638,0.006137941522227575
2025-01-23,103960.171875,6118.7099609375,15.020000457763672,108.05000305175781,4.65,2.42,0.002962783076025932,0.00531348622041139
2025-01-24,104819.484375,6101.240234375,14.850000381469727,107.44000244140625,4.63,2.43,0.008265785680243276,-0.002855132319398823
2025-01-27,102087.6875,6012.27978515625,17.899999618530273,107.33999633789062,4.53,2.4,-0.026061918652707572,-0.014580715690809543
2025-01-28,101332.4765625,6067.7001953125,16.40999984741211,107.87000274658203,4.55,2.42,-0.007397669160641884,0.009217869449967608
2025-01-29,103703.2109375,6039.31005859375,16.559999465942383,108.0,4.55,2.4,0.023395602825692086,-0.004678895760321544
2025-01-30,104735.3046875,6071.169921875,15.84000015258789,107.80000305175781,4.52,2.38,0.009952379879751394,0.005275414405311762
2025-01-31,102405.0234375,6040.52978515625,16.43000030517578,108.37000274658203,4.58,2.42,-0.022249243050878498,-0.005046825754019935
2025-02-03,101405.421875,5994.56982421875,18.6200008392334,108.98999786376953,4.54,2.45,-0.009761255150828374,-0.007608597684666707
2025-02-04,97871.8203125,6037.8798828125,17.209999084472656,107.95999908447266,4.52,2.44,-0.034846278405663456,0.007224881828679752
2025-02-05,96615.4453125,6061.47998046875,15.770000457763672,107.58000183105469,4.43,2.42,-0.012836943218062724,0.003908672930614365
2025-02-06,96593.296875,6083.56982421875,15.5,107.69000244140625,4.45,2.42,-0.00022924323774897726,0.003644298722618622
2025-02-07,96529.0859375,6025.990234375,16.540000915527344,108.04000091552734,4.49,2.42,-0.0006647556256734743,-0.009464770111542897
2025-02-10,97437.5546875,6066.43994140625,15.8100004196167,108.31999969482422,4.51,2.44,0.009411347276075954,0.006712541085862833
2025-02-11,95747.4296875,6068.5,16.020000457763672,107.95999908447266,4.54,2.46,-0.017345724709743937,0.00033958278885926063
2025-02-12,97885.859375,6051.97021484375,15.890000343322754,107.94000244140625,4.62,2.46,0.02233406885677658,-0.0027238667143857365
2025-02-13,96623.8671875,6115.06982421875,15.100000381469727,107.30999755859375,4.52,2.44,-0.012892487184132717,0.010426292122230674
2025-02-14,97508.96875,6114.6298828125,14.770000457763672,106.56999969482422,4.47,2.43,0.009160278803397981,-7.194380749464546e-05
2025-02-17,95773.3828125,6114.6298828125,14.770000457763672,106.56999969482422,4.47,2.43,-0.01779924410799394,0.0
2025-02-18,95539.546875,6129.580078125,15.350000381469727,107.05000305175781,4.55,2.45,-0.0024415545387781457,0.0024449877750611915
2025-02-19,96635.609375,6144.14990234375,15.270000457763672,107.16999816894531,4.53,2.45,0.011472343504350446,0.0023769693899173827
2025-02-20,98333.9375,6117.52001953125,15.65999984741211,106.33999633789062,4.5,2.45,0.017574558032842136,-0.0043341850761716705
2025-02-21,96125.546875,6013.1298828125,18.209999084472656,106.61000061035156,4.42,2.42,-0.02245807176184722,-0.01706412670256352
2025-02-24,91418.171875,5983.25,18.979999542236328,106.5999984741211,4.4,2.42,-0.04897111281063904,-0.00496910650440241
2025-02-25,88736.171875,5955.25,19.43000030517578,106.30999755859375,4.3,2.38,-0.029337712021491935,-0.004679730915472358
2025-02-26,84347.0234375,5956.06005859375,19.100000381469727,106.41999816894531,4.25,2.36,-0.04946290046952739,0.00013602428004699796
2025-02-27,84704.2265625,5861.56982421875,21.1299991607666,107.23999786376953,4.29,2.37,0.004234922709094535,-0.015864553655509872
2025-02-28,84373.0078125,5954.5,19.6299991607666,107.61000061035156,4.24,2.38,-0.003910297790814532,0.01585414463498891
2025-03-03,86065.671875,5849.72021484375,22.780000686645508,106.75,4.16,2.36,0.02006167738219755,-0.0175967394669998
2025-03-04,87222.1953125,5778.14990234375,23.510000228881836,105.73999786376953,4.22,2.35,0.013437685575495406,-0.012234826602200433
2025-03-05,90623.5625,5842.6298828125,21.93000030517578,105.73999786376953,4.28,2.34,0.03899657851208138,0.011159277893187936
2025-03-06,89961.7265625,5738.52001953125,24.8700008392334,104.05999755859375,4.29,2.34,-0.007303133084179958,-0.017819007085749905
2025-03-07,86742.671875,5770.2001953125,23.3700008392334,103.83999633789062,4.32,2.33,-0.0357824911826653,0.00552061780274804
2025-03-10,78532.0,5614.56005859375,27.860000610351562,103.91000366210938,4.22,2.31,-0.09465551034480402,-0.0269730913054258
